area_code,available_forecast_rows,elapsed_seconds,expected_forecast_rows,forecast_origin_utc,forecast_rows,mode,note,origin,phase,reason,shared_model,status,timestamp
FI,,0.0,,,36,L1_origin_known_fallback,,2025-11-13T06:00:00+01:00,test,,,done,2026-06-08T10:53:35Z
FI,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-11-13T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:53:35Z
FI,,1.0,,,36,L2_recursive_lags,,2025-11-13T06:00:00+01:00,test,,,done,2026-06-08T10:53:36Z
FI,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-11-18T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:53:37Z
FI,,0.0,,,36,L1_origin_known_fallback,,2025-11-18T06:00:00+01:00,test,,,done,2026-06-08T10:53:37Z
FI,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-11-18T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:53:37Z
FI,,0.0,,,36,L2_recursive_lags,,2025-11-18T06:00:00+01:00,test,,,done,2026-06-08T10:53:37Z
FI,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-11-23T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:53:38Z
FI,,0.0,,,36,L1_origin_known_fallback,,2025-11-23T06:00:00+01:00,test,,,done,2026-06-08T10:53:38Z
FI,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-11-23T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:53:38Z
FI,,0.0,,,36,L2_recursive_lags,,2025-11-23T06:00:00+01:00,test,,,done,2026-06-08T10:53:38Z
FI,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-11-28T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:53:39Z
FI,,0.0,,,36,L1_origin_known_fallback,,2025-11-28T06:00:00+01:00,test,,,done,2026-06-08T10:53:39Z
FI,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-11-28T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:53:39Z
FI,,1.0,,,36,L2_recursive_lags,,2025-11-28T06:00:00+01:00,test,,,done,2026-06-08T10:53:40Z
FI,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-12-03T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:53:41Z
FI,,0.0,,,36,L1_origin_known_fallback,,2025-12-03T06:00:00+01:00,test,,,done,2026-06-08T10:53:41Z
FI,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-12-03T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:53:41Z
FI,,0.0,,,36,L2_recursive_lags,,2025-12-03T06:00:00+01:00,test,,,done,2026-06-08T10:53:41Z
FI,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-12-08T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:53:42Z
FI,,0.0,,,36,L1_origin_known_fallback,,2025-12-08T06:00:00+01:00,test,,,done,2026-06-08T10:53:42Z
FI,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-12-08T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:53:42Z
FI,,0.0,,,36,L2_recursive_lags,,2025-12-08T06:00:00+01:00,test,,,done,2026-06-08T10:53:42Z
FI,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-12-13T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:53:43Z
FI,,0.0,,,36,L1_origin_known_fallback,,2025-12-13T06:00:00+01:00,test,,,done,2026-06-08T10:53:43Z
FI,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-12-13T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:53:43Z
FI,,1.0,,,36,L2_recursive_lags,,2025-12-13T06:00:00+01:00,test,,,done,2026-06-08T10:53:44Z
FI,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-12-18T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:53:45Z
FI,,0.0,,,36,L1_origin_known_fallback,,2025-12-18T06:00:00+01:00,test,,,done,2026-06-08T10:53:45Z
FI,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-12-18T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:53:45Z
FI,,0.0,,,36,L2_recursive_lags,,2025-12-18T06:00:00+01:00,test,,,done,2026-06-08T10:53:45Z
FI,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-12-23T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:53:46Z
FI,,0.0,,,36,L1_origin_known_fallback,,2025-12-23T06:00:00+01:00,test,,,done,2026-06-08T10:53:46Z
FI,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-12-23T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:53:46Z
FI,,0.0,,,36,L2_recursive_lags,,2025-12-23T06:00:00+01:00,test,,,done,2026-06-08T10:53:46Z
FI,,2.0,,,,L1_origin_known_fallback,shared model fit reused,2025-12-28T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:53:48Z
FI,,0.0,,,36,L1_origin_known_fallback,,2025-12-28T06:00:00+01:00,test,,,done,2026-06-08T10:53:48Z
FI,,2.0,,,,L2_recursive_lags,shared model fit reused,2025-12-28T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:53:48Z
FI,,0.0,,,36,L2_recursive_lags,,2025-12-28T06:00:00+01:00,test,,,done,2026-06-08T10:53:48Z
FI,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-01-02T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:53:49Z
FI,,0.0,,,36,L1_origin_known_fallback,,2026-01-02T06:00:00+01:00,test,,,done,2026-06-08T10:53:49Z
FI,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-01-02T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:53:49Z
FI,,0.0,,,36,L2_recursive_lags,,2026-01-02T06:00:00+01:00,test,,,done,2026-06-08T10:53:49Z
FI,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-01-07T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:53:50Z
FI,,0.0,,,36,L1_origin_known_fallback,,2026-01-07T06:00:00+01:00,test,,,done,2026-06-08T10:53:50Z
FI,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-01-07T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:53:50Z
FI,,1.0,,,36,L2_recursive_lags,,2026-01-07T06:00:00+01:00,test,,,done,2026-06-08T10:53:51Z
FI,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-01-12T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:53:52Z
FI,,0.0,,,36,L1_origin_known_fallback,,2026-01-12T06:00:00+01:00,test,,,done,2026-06-08T10:53:52Z
FI,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-01-12T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:53:52Z
FI,,0.0,,,36,L2_recursive_lags,,2026-01-12T06:00:00+01:00,test,,,done,2026-06-08T10:53:52Z
FI,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-01-17T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:53:53Z
FI,,0.0,,,36,L1_origin_known_fallback,,2026-01-17T06:00:00+01:00,test,,,done,2026-06-08T10:53:53Z
FI,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-01-17T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:53:53Z
FI,,0.0,,,36,L2_recursive_lags,,2026-01-17T06:00:00+01:00,test,,,done,2026-06-08T10:53:53Z
FI,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-01-22T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:53:54Z
FI,,0.0,,,36,L1_origin_known_fallback,,2026-01-22T06:00:00+01:00,test,,,done,2026-06-08T10:53:54Z
FI,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-01-22T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:53:54Z
FI,,1.0,,,36,L2_recursive_lags,,2026-01-22T06:00:00+01:00,test,,,done,2026-06-08T10:53:55Z
FI,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-01-27T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:53:56Z
FI,,0.0,,,36,L1_origin_known_fallback,,2026-01-27T06:00:00+01:00,test,,,done,2026-06-08T10:53:56Z
FI,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-01-27T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:53:56Z
FI,,0.0,,,36,L2_recursive_lags,,2026-01-27T06:00:00+01:00,test,,,done,2026-06-08T10:53:56Z
FI,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-02-01T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:53:57Z
FI,,0.0,,,36,L1_origin_known_fallback,,2026-02-01T06:00:00+01:00,test,,,done,2026-06-08T10:53:57Z
FI,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-02-01T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:53:57Z
FI,,0.0,,,36,L2_recursive_lags,,2026-02-01T06:00:00+01:00,test,,,done,2026-06-08T10:53:57Z
FI,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-02-06T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:53:58Z
FI,,0.0,,,36,L1_origin_known_fallback,,2026-02-06T06:00:00+01:00,test,,,done,2026-06-08T10:53:58Z
FI,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-02-06T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:53:58Z
FI,,1.0,,,36,L2_recursive_lags,,2026-02-06T06:00:00+01:00,test,,,done,2026-06-08T10:53:59Z
FI,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-02-11T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:54:00Z
FI,,0.0,,,36,L1_origin_known_fallback,,2026-02-11T06:00:00+01:00,test,,,done,2026-06-08T10:54:00Z
FI,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-02-11T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:54:00Z
FI,,0.0,,,36,L2_recursive_lags,,2026-02-11T06:00:00+01:00,test,,,done,2026-06-08T10:54:00Z
FI,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-02-16T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:54:01Z
FI,,0.0,,,36,L1_origin_known_fallback,,2026-02-16T06:00:00+01:00,test,,,done,2026-06-08T10:54:01Z
FI,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-02-16T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:54:01Z
FI,,1.0,,,36,L2_recursive_lags,,2026-02-16T06:00:00+01:00,test,,,done,2026-06-08T10:54:02Z
FI,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-02-21T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:54:03Z
FI,,0.0,,,36,L1_origin_known_fallback,,2026-02-21T06:00:00+01:00,test,,,done,2026-06-08T10:54:03Z
FI,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-02-21T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:54:03Z
FI,,0.0,,,36,L2_recursive_lags,,2026-02-21T06:00:00+01:00,test,,,done,2026-06-08T10:54:03Z
FI,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-02-26T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:54:04Z
FI,,0.0,,,36,L1_origin_known_fallback,,2026-02-26T06:00:00+01:00,test,,,done,2026-06-08T10:54:04Z
FI,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-02-26T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:54:04Z
FI,,0.0,,,36,L2_recursive_lags,,2026-02-26T06:00:00+01:00,test,,,done,2026-06-08T10:54:04Z
FI,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-03-03T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:54:05Z
FI,,0.0,,,36,L1_origin_known_fallback,,2026-03-03T06:00:00+01:00,test,,,done,2026-06-08T10:54:05Z
FI,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-03-03T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:54:05Z
FI,,1.0,,,36,L2_recursive_lags,,2026-03-03T06:00:00+01:00,test,,,done,2026-06-08T10:54:06Z
FI,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-03-08T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:54:07Z
FI,,0.0,,,36,L1_origin_known_fallback,,2026-03-08T06:00:00+01:00,test,,,done,2026-06-08T10:54:07Z
FI,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-03-08T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:54:07Z
FI,,0.0,,,36,L2_recursive_lags,,2026-03-08T06:00:00+01:00,test,,,done,2026-06-08T10:54:07Z
FI,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-03-13T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:54:08Z
FI,,0.0,,,36,L1_origin_known_fallback,,2026-03-13T06:00:00+01:00,test,,,done,2026-06-08T10:54:08Z
FI,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-03-13T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:54:08Z
FI,,0.0,,,36,L2_recursive_lags,,2026-03-13T06:00:00+01:00,test,,,done,2026-06-08T10:54:08Z
FI,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-03-18T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:54:09Z
FI,,1.0,,,36,L1_origin_known_fallback,,2026-03-18T06:00:00+01:00,test,,,done,2026-06-08T10:54:10Z
FI,,2.0,,,,L2_recursive_lags,shared model fit reused,2026-03-18T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:54:10Z
FI,,0.0,,,36,L2_recursive_lags,,2026-03-18T06:00:00+01:00,test,,,done,2026-06-08T10:54:10Z
FI,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-03-23T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:54:11Z
FI,,0.0,,,36,L1_origin_known_fallback,,2026-03-23T06:00:00+01:00,test,,,done,2026-06-08T10:54:11Z
FI,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-03-23T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:54:11Z
FI,,0.0,,,36,L2_recursive_lags,,2026-03-23T06:00:00+01:00,test,,,done,2026-06-08T10:54:11Z
FI,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-03-28T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:54:12Z
FI,,0.0,,,36,L1_origin_known_fallback,,2026-03-28T06:00:00+01:00,test,,,done,2026-06-08T10:54:12Z
FI,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-03-28T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:54:12Z
FI,,1.0,,,36,L2_recursive_lags,,2026-03-28T06:00:00+01:00,test,,,done,2026-06-08T10:54:13Z
FI,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-04-02T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:54:14Z
FI,,0.0,,,36,L1_origin_known_fallback,,2026-04-02T06:00:00+02:00,test,,,done,2026-06-08T10:54:14Z
FI,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-04-02T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:54:14Z
FI,,0.0,,,36,L2_recursive_lags,,2026-04-02T06:00:00+02:00,test,,,done,2026-06-08T10:54:14Z
FI,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-04-07T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:54:15Z
FI,,0.0,,,36,L1_origin_known_fallback,,2026-04-07T06:00:00+02:00,test,,,done,2026-06-08T10:54:15Z
FI,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-04-07T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:54:15Z
FI,,0.0,,,36,L2_recursive_lags,,2026-04-07T06:00:00+02:00,test,,,done,2026-06-08T10:54:15Z
FI,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-04-12T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:54:16Z
FI,,1.0,,,36,L1_origin_known_fallback,,2026-04-12T06:00:00+02:00,test,,,done,2026-06-08T10:54:17Z
FI,,2.0,,,,L2_recursive_lags,shared model fit reused,2026-04-12T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:54:17Z
FI,,0.0,,,36,L2_recursive_lags,,2026-04-12T06:00:00+02:00,test,,,done,2026-06-08T10:54:17Z
FI,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-04-17T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:54:18Z
FI,,0.0,,,36,L1_origin_known_fallback,,2026-04-17T06:00:00+02:00,test,,,done,2026-06-08T10:54:18Z
FI,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-04-17T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:54:18Z
FI,,0.0,,,36,L2_recursive_lags,,2026-04-17T06:00:00+02:00,test,,,done,2026-06-08T10:54:18Z
FI,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-04-22T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:54:19Z
FI,,0.0,,,36,L1_origin_known_fallback,,2026-04-22T06:00:00+02:00,test,,,done,2026-06-08T10:54:19Z
FI,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-04-22T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:54:19Z
FI,,1.0,,,36,L2_recursive_lags,,2026-04-22T06:00:00+02:00,test,,,done,2026-06-08T10:54:20Z
FI,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-04-27T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:54:21Z
FI,,0.0,,,36,L1_origin_known_fallback,,2026-04-27T06:00:00+02:00,test,,,done,2026-06-08T10:54:21Z
FI,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-04-27T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:54:21Z
FI,,0.0,,,36,L2_recursive_lags,,2026-04-27T06:00:00+02:00,test,,,done,2026-06-08T10:54:21Z
FI,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-05-02T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:54:22Z
FI,,0.0,,,36,L1_origin_known_fallback,,2026-05-02T06:00:00+02:00,test,,,done,2026-06-08T10:54:22Z
FI,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-05-02T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:54:22Z
FI,,0.0,,,36,L2_recursive_lags,,2026-05-02T06:00:00+02:00,test,,,done,2026-06-08T10:54:22Z
FI,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-05-07T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:54:23Z
FI,,1.0,,,36,L1_origin_known_fallback,,2026-05-07T06:00:00+02:00,test,,,done,2026-06-08T10:54:24Z
FI,,2.0,,,,L2_recursive_lags,shared model fit reused,2026-05-07T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:54:24Z
FI,,0.0,,,36,L2_recursive_lags,,2026-05-07T06:00:00+02:00,test,,,done,2026-06-08T10:54:24Z
FI,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-05-12T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:54:25Z
FI,,0.0,,,36,L1_origin_known_fallback,,2026-05-12T06:00:00+02:00,test,,,done,2026-06-08T10:54:25Z
FI,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-05-12T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:54:25Z
FI,,0.0,,,36,L2_recursive_lags,,2026-05-12T06:00:00+02:00,test,,,done,2026-06-08T10:54:25Z
FI,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-05-17T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:54:26Z
FI,,0.0,,,36,L1_origin_known_fallback,,2026-05-17T06:00:00+02:00,test,,,done,2026-06-08T10:54:26Z
FI,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-05-17T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:54:26Z
FI,,1.0,,,36,L2_recursive_lags,,2026-05-17T06:00:00+02:00,test,,,done,2026-06-08T10:54:27Z
FI,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-05-22T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:54:28Z
FI,,0.0,,,36,L1_origin_known_fallback,,2026-05-22T06:00:00+02:00,test,,,done,2026-06-08T10:54:28Z
FI,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-05-22T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:54:28Z
FI,,0.0,,,36,L2_recursive_lags,,2026-05-22T06:00:00+02:00,test,,,done,2026-06-08T10:54:28Z
FI,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-05-27T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:54:29Z
FI,,0.0,,,36,L1_origin_known_fallback,,2026-05-27T06:00:00+02:00,test,,,done,2026-06-08T10:54:29Z
FI,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-05-27T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:54:29Z
FI,,0.0,,,36,L2_recursive_lags,,2026-05-27T06:00:00+02:00,test,,,done,2026-06-08T10:54:29Z
